destination,place_type_searched,place_id,place_name,formatted_address,latitude,longitude,rating,user_rating_count,price_level,google_maps_url,types
"Seoul, South Korea",restaurant,ChIJYfuPafGifDUR2nysgCIUSh0,Wangbijib Myeongdong Central,"45 Myeongdong 8na-gil, Jung District, Seoul, South Korea",37.5610364,126.98238710000001,4.7,2758.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2110521513796730074&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"korean_barbecue_restaurant, barbecue_restaurant, korean_restaurant, restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",restaurant,ChIJ-yVAt8WjfDURvSrg_e0dxRs,"무쇠김치삼겹, 명동 맛집 & 고기집ㅣ明洞 レストラン サムギョプサル グルメㅣ餐廳 美食 烤肉","South Korea, Seoul, Jung District, Myeongdong 8ga-gil, 7 2층",37.5617573,126.98540279999999,4.8,1020.0,,https://maps.google.com/?cid=2001038517439834813&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, korean_barbecue_restaurant, korean_restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",restaurant,ChIJ4aLcE_CifDURmtbjP0V4QBo,Golden Farm,"23 Myeongdong 10-gil, Jung District, Seoul, South Korea",37.562748299999996,126.98549519999999,4.9,3807.0,,https://maps.google.com/?cid=1891644082315581082&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"korean_restaurant, restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",restaurant,ChIJwZZs3fqifDURueJ5OgYhNFw,Myeongdongjeong,"South Korea, Seoul, Jung District, Samil-daero, 299 이화빌딩 주차장내 1층 Insid Parking Place Beside Sejong Hotel",37.5613044,126.98836469999999,4.2,597.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=6643971660912911033&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"korean_restaurant, restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJFRmIDRGjfDUR2nv7h8qMx2Y,Geumdwaeji Sikdang,"149 Dasan-ro, Jung District, Seoul, South Korea",37.5570994,127.0116712,4.3,2999.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=7406042913726757850&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"korean_barbecue_restaurant, yakiniku_restaurant, barbecue_restaurant, korean_restaurant, liquor_store, bar, japanese_restaurant, store, restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJXRZRbvCifDURbuKKYKu2iwM,BOUND BAR,"South Korea, Seoul, 5F Myeongdong 10-gil, 38 KR 서울특별시 중구",37.5621626,126.9855789,4.8,595.0,,https://maps.google.com/?cid=255498651051942510&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"cocktail_bar, bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJ6ehsaBmjfDURgJiwUelmJF4,The Roof Seoul,"South Korea, Seoul, Jung District, Myeong-dong 2(i)-ga, 2-23 8 층, R층 (9 층",37.5637492,126.9854222,4.5,192.0,,https://maps.google.com/?cid=6783660091010750592&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"cocktail_bar, bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJIdqYKjaifDUR9SydgF7OmlI,Seoulbam,"South Korea, Seoul, Yongsan District, Itaewon-dong, 지하 1층 KR 서울특별시 용산구 이태원동 454-1번지",37.5347249,126.9891729,4.3,59.0,,https://maps.google.com/?cid=5952296762803563765&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, korean_restaurant, restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJHVc0NkqifDURUGE_JEW3C5s,Fountain,"116-6 Itaewon-dong, Yongsan District, Seoul, South Korea",37.5350421,126.993015,4.1,1041.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=11172224808211407184&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJPUOxk0mjfDURopz1MoTC4tk,Myeongdong Sookhee,"South Korea, Seoul, Jung District, Myeongdong 10-gil, 7-9 4층",37.5636951,126.98575100000001,4.5,231.0,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=15700325124013399202&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"cocktail_bar, bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJs3sLPKGjfDURGpMTfM2msrA,Faust / Tanz Bar,"South Korea, Seoul, Yongsan District, Bogwang-ro 60-gil, 7 3층",37.534005,126.994527,4.4,125.0,,https://maps.google.com/?cid=12732422498009977626&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJRcPCA6ejfDUR0_U9IytgG78,The Craic House,"4th Floor, 72-32 이태원동 용산구 서울특별시 South Korea",37.5339866,126.99230770000001,4.8,142.0,,https://maps.google.com/?cid=13770706024006546899&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"irish_pub, pub, bar, restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJeccnHkqifDURZMzZ_r-NX8o,shenanigans irish pub,"South Korea, Seoul, Yongsan District, 이태원제1동 168-3",37.5346906,126.99176279999999,4.6,339.0,,https://maps.google.com/?cid=14582529974202911844&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"irish_pub, sports_bar, pub, bar, sports_club, restaurant, food, point_of_interest, association_or_organization, establishment"
"Seoul, South Korea",bar,ChIJLcwPUkqifDUR4M6QNF_Dpqs,Glam Lounge,"26 Itaewon-ro 27ga-gil, Yongsan District, Seoul, South Korea",37.5350713,126.99376520000001,4.1,570.0,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=12368788240290860768&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"lounge_bar, night_club, bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJix55b8ujfDURZ24Whhm-YFo,Lit Lounge Itaewon 릿라운지 이태원,"34-65 Itaewon-dong, Yongsan District, Seoul, South Korea",37.5338687,126.98888559999999,4.9,195.0,,https://maps.google.com/?cid=6512414078010814055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hookah_bar, lounge_bar, night_club, bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJLcwPUkqifDURw_gVvz51NFU,"Prost Pub & Grill, Seoul","26 Itaewon-ro 27ga-gil, Yongsan District, Seoul, South Korea",37.5350665,126.99351619999999,4.1,964.0,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=6139661104367139011&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJu5zS90mifDURl1MmzCKDnhY,All That Jazz,"South Korea, Seoul, Yongsan District, Itaewon-ro, 216 2층",37.5347544,126.99816620000001,4.4,867.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1629884300631888791&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, bar, live_music_venue, event_venue, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJg7DMtqujfDURahiqMxpSVhQ,waikiki BEACH PUB,"20 Noksapyeong-daero 54-gil, 이태원제2동 Yongsan District, Seoul, South Korea",37.5348768,126.99318009999999,2.0,159.0,,https://maps.google.com/?cid=1465449001245087850&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"pub, bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJJdedccWjfDURwtDdWNcpL50,Euljiro Brewing,"48-16 Supyo-ro, Euljiro 3(sam)-ga, Jung District, Seoul, South Korea",37.5654623,126.9907264,4.1,743.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=11326317592745726146&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"pub, bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJ54Gv9BejfDURHPT9fNTfmXY,Jean Frigo,"9-8 Toegye-ro 62-gil, Jung District, Seoul, South Korea",37.563563699999996,127.0080518,4.8,1123.0,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=8546107871635305500&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"cocktail_bar, bar, restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJIZmwyzeifDURkMRlwtxdI-E,Cakeshop Seoul,"South Korea, Seoul, Yongsan District, Itaewon-ro, 134 지하 1층",37.5339066,126.988832,3.9,176.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16222913485454296208&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJuYDZGEuifDURndaZS69mnTU,Thursday Party,"9 Itaewon-ro 19-gil, Yongsan District, Seoul, South Korea",37.534907800000006,126.99176899999999,4.1,947.0,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=3863356958427436701&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJcYwFO0qifDURo-cW-MJq1qQ,Sam Ryan's Seoul,"South Korea, Seoul, Yongsan District, Itaewon-ro 27ga-gil, 50 2F(2층",37.5351017,126.9925157,4.2,458.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=11877798452854712227&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar_and_grill, bar, restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",bar,ChIJJTtVKzaifDURvmp9iTOl5II,Danbam,"Seoul, South Korea",37.534457499999995,126.98899209999999,4.3,19.0,,https://maps.google.com/?cid=9431845160389274302&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJ084dDdOjfDUR-RTWR2pa_-g,gathering,"South Korea, Seoul, Yongsan District, Itaewon-ro 27ga-gil, 13 2층",37.5349301,126.99454039999999,4.7,506.0,,https://maps.google.com/?cid=16789237348378744057&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, association_or_organization, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJ639qa3ikfDURlcK_PQa7PbQ,Le Chamber,"South Korea, Seoul, Gangnam District, Dosan-daero 55-gil, 42 지하 1층",37.5262177,127.04103959999999,4.4,666.0,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=12987742535886553749&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"lounge_bar, bar, night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJF60v8zGjfDURLT-jcw2SJac,CLUBRACE,"597 Gangnam-daero, Seocho District, Seoul, South Korea",37.5149981,127.0190052,3.1,81.0,,https://maps.google.com/?cid=12044193364944568109&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJtfFQYwCjfDUR5KoZFgGm7OM,PUBLIC,"192 Itaewon-ro, Yongsan District, Seoul, South Korea",37.5343561,126.9953608,2.9,28.0,,https://maps.google.com/?cid=16423684464709315300&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJix55b8ujfDURZ24Whhm-YFo,Lit Lounge Itaewon 릿라운지 이태원,"34-65 Itaewon-dong, Yongsan District, Seoul, South Korea",37.5338687,126.98888559999999,4.9,195.0,,https://maps.google.com/?cid=6512414078010814055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hookah_bar, lounge_bar, bar, night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJLcwPUkqifDUR4M6QNF_Dpqs,Glam Lounge,"26 Itaewon-ro 27ga-gil, Yongsan District, Seoul, South Korea",37.5350713,126.99376520000001,4.1,570.0,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=12368788240290860768&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"lounge_bar, bar, night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJu5zS90mifDURl1MmzCKDnhY,All That Jazz,"South Korea, Seoul, Yongsan District, Itaewon-ro, 216 2층",37.5347544,126.99816620000001,4.4,867.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1629884300631888791&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"live_music_venue, bar, event_venue, night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJJbvEP6ejfDURZDmZI6pY4cA,Eagle Seoul,"13 지하 Usadan-ro 12-gil, Yongsan District, Seoul, South Korea",37.5336342,126.99638920000001,3.7,32.0,,https://maps.google.com/?cid=13898487412806990180&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJfZLLbCOjfDURJv2oIh07atc,찰스 H. Charles H. (H. Bar),"97 Saemunan-ro, Jongno District, Seoul, South Korea",37.5705573,126.97543139999998,4.6,598.0,,https://maps.google.com/?cid=15522284062007426342&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, lounge_bar, wine_bar, night_club, restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJ39SCHgCjfDURs5v1kT6_xzc,Homo Hill,"137-3 Itaewon-dong, Yongsan District, Seoul, South Korea",37.5336242,126.9964851,5.0,3.0,,https://maps.google.com/?cid=4019391467909127091&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJHR5jjTKjfDUR8y805ABle5E,GYM CLUB SEOUL,"B1, 36 Usadan-ro, Yongsan District, Seoul, South Korea",37.5335162,126.9957807,4.0,24.0,,https://maps.google.com/?cid=10483083612137992179&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJNzCoNACjfDUR1rcWgFeSCZA,Ground,"195 Itaewon-ro, Yongsan District, Seoul, South Korea",37.5348248,126.99566879999999,3.8,11.0,,https://maps.google.com/?cid=10378987720760801238&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJ8S0wboijfDURqfdcZFNK91k,Gyegog - Orgasm Valley,"655 Sinsa-dong, Gangnam District, Seoul, South Korea",37.52541920000001,127.0381911,4.7,194.0,,https://maps.google.com/?cid=6482731910649673641&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"lounge_bar, live_music_venue, cocktail_bar, bar, event_venue, night_club, sports_club, association_or_organization, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJc6-1zDeifDUReiidmKAfVAc,Club Volnost Seoul,"142 Itaewon-ro, Yongsan District, Seoul, South Korea",37.534020999999996,126.9893021,4.4,81.0,,https://maps.google.com/?cid=528081830924855418&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"live_music_venue, event_venue, night_club, sports_club, association_or_organization, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJOT0GmmKjfDUR1Ge-8eUglFg,bistro MEXI,"191 Itaewon-ro, Yongsan District, Seoul, South Korea",37.5347193,126.99527929999999,4.4,144.0,,https://maps.google.com/?cid=6382762743866222548&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, bar_and_grill, pub, bar, mexican_restaurant, night_club, food, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJwXF8R0qifDURzDWqdKXTYRo,Shelter,"South Korea, Seoul, Yongsan District, Itaewon-dong, 번지 5층 119-8",37.5348221,126.99307379999999,4.5,10.0,,https://maps.google.com/?cid=1901033225307436492&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJIaZRpI-jfDURLEMOJ5sf90o,CLUBSOUND,"114 지하 Dosan-daero, Gangnam District, Seoul, South Korea",37.516481999999996,127.02108419999999,2.6,25.0,,https://maps.google.com/?cid=5401821029289837356&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJvSdcwUqifDUR6QtjS0Zm41g,Trance Bar,"B1, 7 Usadan-ro 12-gil, 이태원제1동 Yongsan District, Seoul, South Korea",37.5336163,126.9960058,4.2,32.0,,https://maps.google.com/?cid=6405075547149503465&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJd9lYWrajfDURQYDskOT4lB8,Itaewon Club POSE LOUNGE,"South Korea, Seoul, Yongsan District, Itaewon-dong, 112-4 1층",37.535027,126.99456319999999,4.6,219.0,,https://maps.google.com/?cid=2275717372296593473&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, lounge_bar, night_club, point_of_interest, establishment"
"Seoul, South Korea",night_club,ChIJSQyz70qifDURXds2EiDQMgQ,BBCB: Beton Brut + Concrete Bar,"22 Bogwang-ro 60-gil, Yongsan District, Seoul, South Korea",37.5338907,126.99547719999998,4.5,124.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=302532961150360413&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, lounge_bar, wine_bar, live_music_venue, cocktail_bar, bar, event_venue, sports_club, association_or_organization, food, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJxWzJhrSjfDURdg6TMKgNJ_o,Hotel The Botanik Sewoon,"23-1 Eulji-ro 19-gil, Jung District, Seoul, South Korea",37.5675203,126.9942974,4.4,511.0,,https://maps.google.com/?cid=18025391049594310262&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJK_gSweWifDURQr02_87Rayw,LOTTE City Hotel Myeongdong,"362 Samil-daero, Jung District, Seoul, South Korea",37.566916299999995,126.9879785,4.2,3779.0,,https://maps.google.com/?cid=3200882647152115010&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJ92BD_-2ifDURWdfj5R8TWjs,LOTTE HOTEL SEOUL,"30 Eulji-ro, Jung District, Seoul, South Korea",37.5653,126.98097899999999,4.5,8785.0,,https://maps.google.com/?cid=4276751823863535449&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJab4khfOifDURafo40LGxXXc,Sotetsu Hotels The Splaisir Seoul Myeongdong,"15 Namdaemun-ro 5-gil, Jung District, Seoul, South Korea",37.5620663,126.97879019999998,4.1,2075.0,,https://maps.google.com/?cid=8601226240608238185&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJwdSjpvWifDURKT_mblhMHIA,voco Seoul Myeongdong by IHG,"52 Toegye-ro, Jung District, Seoul, South Korea",37.558453799999995,126.97864659999999,4.2,533.0,,https://maps.google.com/?cid=9231337278904090409&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, fitness_center, gym, business_center, swimming_pool, sports_activity_location, lodging, health, restaurant, food, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJdQ3kQumifDURixFO0GCUcyE,Nine Tree by Parnas Seoul Myeongdong II,"28 Mareunnae-ro, Jung District, Seoul, South Korea",37.5643625,126.99082809999997,4.3,2954.0,,https://maps.google.com/?cid=2410433369105895819&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJrx_5w--ifDURGjngK_ohAYU,Hotel Skypark Central Myeongdong,"16 Myeongdong 9-gil, Jung District, Seoul, South Korea",37.564563199999995,126.9852114,4.0,1641.0,,https://maps.google.com/?cid=9583978840382781722&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJKX8O8DijfDURco86esP2xfU,Migliore Hotel Seoul Myeongdong,"115 Toegye-ro, Jung District, Seoul, South Korea",37.5610184,126.98451209999999,3.3,993.0,,https://maps.google.com/?cid=17709832429134057330&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJIerLovSifDURDkTqWqbdY4Q,Hotel Gracery Seoul,"12 Sejong-daero 12-gil, Jung District, Seoul, South Korea",37.561596699999996,126.97696889999999,4.4,1350.0,,https://maps.google.com/?cid=9539712142260454414&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJm00QzrKjfDURrmF3qXVQJCk,Grand Hyatt Seoul,"322 Sowol-ro, Yongsan District, Seoul, South Korea",37.539431799999996,126.997519,4.4,8587.0,,https://maps.google.com/?cid=2964582921001197998&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"resort_hotel, hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJe1YWZRCjfDURK6gv4WVCOcE,"Four Points by Sheraton Josun, Seoul Myeongdong","36 Samil-daero 10-gil, Jung District, Seoul, South Korea",37.5655997,126.98952,4.3,1251.0,,https://maps.google.com/?cid=13923232728329725995&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, wedding_venue, event_venue, lodging, point_of_interest, service, establishment"
"Seoul, South Korea",lodging,ChIJVx1sJ_uifDURqfNbqH-Mss0,ibis Styles Ambassador Seoul Myeongdong,"302 Samil-daero, Jung District, Seoul, South Korea",37.5616814,126.9893591,4.1,2019.0,,https://maps.google.com/?cid=14822063803543057321&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJ70ZLLpOifDUReqEQ7NGzGLw,Four Seasons Hotel Seoul,"97 Saemunan-ro, Dangju-dong, Jongno District, Seoul, South Korea",37.57071,126.9754143,4.6,7320.0,,https://maps.google.com/?cid=13553780792761557370&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, resort_hotel, extended_stay_hotel, wedding_venue, spa, event_venue, lodging, point_of_interest, service, establishment"
"Seoul, South Korea",lodging,ChIJm4jZCh-ZfDURKKP_TaYSzEU,Roynet Hotel Seoul Mapo,"67 Mapo-daero, Mapo-gu, Seoul, South Korea",37.5418281,126.94835699999999,4.5,724.0,,https://maps.google.com/?cid=5029415389348471592&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJOU6vRvGifDURxaO44QBIj-I,The Westin Josun Seoul,"106 Sogong-ro, Jung District, Seoul, South Korea",37.564378,126.98005799999999,4.5,6537.0,,https://maps.google.com/?cid=16325346342865511365&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Seoul, South Korea",lodging,ChIJy-l4OqGYfDURihnW9_yv4hU,GLAD Mapo,"92 Mapo-daero, Mapo-gu, Seoul, South Korea",37.5430163,126.95120539999999,4.4,1647.0,,https://maps.google.com/?cid=1577016320557717898&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
